circuit,k,cut_cost,num_qubits,num_nodes,max_partition_size,min_partition_size,avg_partition_size
qpeexact_indep_qiskit_104,4,78,32856,0,32700,52,8214.0
qpeexact_indep_qiskit_104,8,91,32856,0,32674,26,4107.0
qpeexact_indep_qiskit_104,16,186,32856,0,32661,13,2053.5
qpeexact_indep_qiskit_10,2,5,320,0,310,10,160.0
qpeexact_indep_qiskit_10,4,14,320,0,305,5,80.0
qpeexact_indep_qiskit_10,8,11,320,0,303,2,40.0
qpeexact_indep_qiskit_10,16,9,320,0,302,0,20.0
twolocalrandom_indep_qiskit_58,2,29,30102,0,30044,58,15051.0
twolocalrandom_indep_qiskit_58,4,98,30102,0,30015,29,7525.5
twolocalrandom_indep_qiskit_58,8,101,30102,0,30001,14,3762.75
twolocalrandom_indep_qiskit_58,16,96,30102,0,29994,7,1881.375
portfoliovqe_indep_qiskit_17,2,24,2550,0,2533,17,1275.0
portfoliovqe_indep_qiskit_17,4,26,2550,0,2525,8,637.5
portfoliovqe_indep_qiskit_17,8,24,2550,0,2521,4,318.75
portfoliovqe_indep_qiskit_17,16,17,2550,0,2519,2,159.375
twolocalrandom_indep_qiskit_70,2,35,43890,0,43820,70,21945.0
twolocalrandom_indep_qiskit_70,4,119,43890,0,43785,35,10972.5
twolocalrandom_indep_qiskit_70,8,123,43890,0,43768,17,5486.25
twolocalrandom_indep_qiskit_70,16,120,43890,0,43759,8,2743.125
twolocalrandom_indep_qiskit_64,2,32,36672,0,36608,64,18336.0
twolocalrandom_indep_qiskit_64,4,48,36672,0,36576,32,9168.0
twolocalrandom_indep_qiskit_64,8,56,36672,0,36560,16,4584.0
twolocalrandom_indep_qiskit_64,16,60,36672,0,36552,8,2292.0
qpeexact_indep_qiskit_38,2,19,4476,0,4438,38,2238.0
qpeexact_indep_qiskit_38,4,63,4476,0,4419,19,1119.0
qpeexact_indep_qiskit_38,8,63,4476,0,4410,9,559.5
qpeexact_indep_qiskit_38,16,58,4476,0,4405,4,279.75
realamprandom_indep_qiskit_86,2,43,66306,0,66220,86,33153.0
realamprandom_indep_qiskit_86,4,147,66306,0,66177,43,16576.5
realamprandom_indep_qiskit_86,8,153,66306,0,66156,21,8288.25
realamprandom_indep_qiskit_86,16,151,66306,0,66145,10,4144.125
grover-noancilla_indep_qiskit_2,2,0,6,0,3,3,3.0
grover-noancilla_indep_qiskit_2,4,4,6,0,2,1,1.5
realamprandom_indep_qiskit_92,2,46,75900,0,75808,92,37950.0
realamprandom_indep_qiskit_92,4,69,75900,0,75762,46,18975.0
realamprandom_indep_qiskit_92,8,165,75900,0,75739,23,9487.5
realamprandom_indep_qiskit_92,16,162,75900,0,75728,11,4743.75
su2random_indep_qiskit_28,2,14,6972,0,6944,28,3486.0
su2random_indep_qiskit_28,4,21,6972,0,6930,14,1743.0
su2random_indep_qiskit_28,8,45,6972,0,6923,7,871.5
su2random_indep_qiskit_28,16,38,6972,0,6920,3,435.75
su2random_indep_qiskit_14,2,7,1722,0,1708,14,861.0
su2random_indep_qiskit_14,4,21,1722,0,1701,7,430.5
su2random_indep_qiskit_14,8,18,1722,0,1698,3,215.25
su2random_indep_qiskit_14,16,13,1722,0,1696,0,107.625
dj_indep_qiskit_98,2,49,972,0,874,98,486.0
dj_indep_qiskit_98,4,168,972,0,825,49,243.0
dj_indep_qiskit_98,8,176,972,0,801,24,121.5
dj_indep_qiskit_98,16,337,972,0,583,25,60.75
dj_indep_qiskit_73,2,108,722,0,649,73,361.0
dj_indep_qiskit_73,4,124,722,0,613,36,180.5
dj_indep_qiskit_73,8,129,722,0,595,18,90.25
dj_indep_qiskit_73,16,246,722,0,433,19,45.125
realamprandom_indep_qiskit_45,2,66,18090,0,18045,45,9045.0
realamprandom_indep_qiskit_45,4,75,18090,0,18023,22,4522.5
realamprandom_indep_qiskit_45,8,76,18090,0,18012,11,2261.25
realamprandom_indep_qiskit_45,16,71,18090,0,18006,5,1130.625
vqe_indep_qiskit_8,2,47,124,0,68,56,62.0
vqe_indep_qiskit_8,4,38,124,0,40,28,31.0
vqe_indep_qiskit_8,8,13,124,0,28,2,15.5
vqe_indep_qiskit_8,16,13,124,0,28,0,7.75
realamprandom_indep_qiskit_51,2,75,23256,0,23205,51,11628.0
realamprandom_indep_qiskit_51,4,85,23256,0,23180,25,5814.0
realamprandom_indep_qiskit_51,8,88,23256,0,23167,12,2907.0
realamprandom_indep_qiskit_51,16,83,23256,0,23161,6,1453.5
ae_indep_qiskit_16,2,8,903,0,887,16,451.5
ae_indep_qiskit_16,4,12,903,0,879,8,225.75
ae_indep_qiskit_16,8,14,903,0,875,4,112.875
ae_indep_qiskit_16,16,15,903,0,873,2,56.4375
dj_indep_qiskit_67,2,99,662,0,595,67,331.0
dj_indep_qiskit_67,4,113,662,0,562,33,165.5
dj_indep_qiskit_67,8,118,662,0,545,16,82.75
dj_indep_qiskit_67,16,226,662,0,393,17,41.375
realamprandom_indep_qiskit_79,2,117,55932,0,55853,79,27966.0
realamprandom_indep_qiskit_79,4,134,55932,0,55814,39,13983.0
realamprandom_indep_qiskit_79,8,140,55932,0,55794,19,6991.5
realamprandom_indep_qiskit_79,16,137,55932,0,55784,9,3495.75
qft_indep_qiskit_7,2,31,165,0,98,67,82.5
qft_indep_qiskit_7,4,35,165,0,69,26,41.25
qft_indep_qiskit_7,8,21,165,0,63,0,20.625
qft_indep_qiskit_7,16,21,165,0,63,0,10.3125
random_indep_qiskit_36,2,281,11166,0,10766,400,5583.0
random_indep_qiskit_36,4,318,11166,0,10566,118,2791.5
random_indep_qiskit_36,8,269,11166,0,10482,33,1395.75
random_indep_qiskit_36,16,140,11166,0,10455,5,697.875
random_indep_qiskit_22,2,89,3606,0,3306,300,1803.0
random_indep_qiskit_22,4,95,3606,0,3246,40,901.5
random_indep_qiskit_22,8,81,3606,0,3222,8,450.75
random_indep_qiskit_22,16,66,3606,0,3217,2,225.375
random_indep_qiskit_23,2,116,4425,0,4179,246,2212.5
random_indep_qiskit_23,4,143,4425,0,4084,57,1106.25
random_indep_qiskit_23,8,106,4425,0,4054,11,553.125
random_indep_qiskit_23,16,54,4425,0,4044,1,276.5625
realamprandom_indep_qiskit_78,2,39,54522,0,54444,78,27261.0
realamprandom_indep_qiskit_78,4,133,54522,0,54405,39,13630.5
realamprandom_indep_qiskit_78,8,138,54522,0,54386,19,6815.25
realamprandom_indep_qiskit_78,16,135,54522,0,54376,9,3407.625
qft_indep_qiskit_6,2,19,126,0,78,48,63.0
qft_indep_qiskit_6,4,21,126,0,59,16,31.5
qft_indep_qiskit_6,8,15,126,0,56,0,15.75
qft_indep_qiskit_6,16,15,126,0,56,0,7.875
random_indep_qiskit_37,2,310,11427,0,11065,362,5713.5
random_indep_qiskit_37,4,300,11427,0,10853,151,2856.75
random_indep_qiskit_37,8,228,11427,0,10780,30,1428.375
random_indep_qiskit_37,16,156,11427,0,10759,7,714.1875
dj_indep_qiskit_66,2,33,652,0,586,66,326.0
dj_indep_qiskit_66,4,112,652,0,553,33,163.0
dj_indep_qiskit_66,8,116,652,0,537,16,81.5
dj_indep_qiskit_66,16,227,652,0,383,17,40.75
ae_indep_qiskit_17,2,24,1011,0,994,17,505.5
ae_indep_qiskit_17,4,26,1011,0,986,8,252.75
ae_indep_qiskit_17,8,24,1011,0,982,4,126.375
ae_indep_qiskit_17,16,17,1011,0,980,2,63.1875
realamprandom_indep_qiskit_50,2,25,22350,0,22300,50,11175.0
realamprandom_indep_qiskit_50,4,84,22350,0,22275,25,5587.5
realamprandom_indep_qiskit_50,8,86,22350,0,22263,12,2793.75
realamprandom_indep_qiskit_50,16,81,22350,0,22257,6,1396.875
vqe_indep_qiskit_9,2,65,141,0,76,65,70.5
vqe_indep_qiskit_9,4,56,141,0,44,32,35.25
vqe_indep_qiskit_9,8,16,141,0,29,9,17.625
vqe_indep_qiskit_9,16,15,141,0,28,0,8.8125
realamprandom_indep_qiskit_44,2,22,17292,0,17248,44,8646.0
realamprandom_indep_qiskit_44,4,33,17292,0,17226,22,4323.0
realamprandom_indep_qiskit_44,8,75,17292,0,17215,11,2161.5
realamprandom_indep_qiskit_44,16,69,17292,0,17210,5,1080.75
dj_indep_qiskit_72,2,36,712,0,640,72,356.0
dj_indep_qiskit_72,4,54,712,0,604,36,178.0
dj_indep_qiskit_72,8,63,712,0,586,18,89.0
dj_indep_qiskit_72,16,243,712,0,425,19,44.5
dj_indep_qiskit_99,2,147,982,0,883,99,491.0
dj_indep_qiskit_99,4,169,982,0,834,49,245.5
dj_indep_qiskit_99,8,178,982,0,809,24,122.75
dj_indep_qiskit_99,16,339,982,0,590,26,61.375
su2random_indep_qiskit_15,2,21,1980,0,1965,15,990.0
su2random_indep_qiskit_15,4,22,1980,0,1958,7,495.0
su2random_indep_qiskit_15,8,20,1980,0,1954,3,247.5
su2random_indep_qiskit_15,16,14,1980,0,1952,0,123.75
su2random_indep_qiskit_29,2,42,7482,0,7453,29,3741.0
su2random_indep_qiskit_29,4,47,7482,0,7439,14,1870.5
su2random_indep_qiskit_29,8,46,7482,0,7432,7,935.25
su2random_indep_qiskit_29,16,40,7482,0,7428,3,467.625
realamprandom_indep_qiskit_93,2,138,77562,0,77469,93,38781.0
realamprandom_indep_qiskit_93,4,159,77562,0,77423,46,19390.5
realamprandom_indep_qiskit_93,8,166,77562,0,77400,23,9695.25
realamprandom_indep_qiskit_93,16,164,77562,0,77388,11,4847.625
grover-noancilla_indep_qiskit_3,2,3,49,0,40,9,24.5
grover-noancilla_indep_qiskit_3,4,3,49,0,39,0,12.25
grover-noancilla_indep_qiskit_3,8,3,49,0,39,0,6.125
grover-noancilla_indep_qiskit_3,16,8,49,0,13,0,3.0625
realamprandom_indep_qiskit_87,2,129,67860,0,67773,87,33930.0
realamprandom_indep_qiskit_87,4,148,67860,0,67730,43,16965.0
realamprandom_indep_qiskit_87,8,155,67860,0,67708,21,8482.5
realamprandom_indep_qiskit_87,16,153,67860,0,67697,10,4241.25
twolocalrandom_indep_qiskit_65,2,96,37830,0,37765,65,18915.0
twolocalrandom_indep_qiskit_65,4,110,37830,0,37733,32,9457.5
twolocalrandom_indep_qiskit_65,8,114,37830,0,37717,16,4728.75
twolocalrandom_indep_qiskit_65,16,110,37830,0,37709,8,2364.375
qpeexact_indep_qiskit_39,2,57,4714,0,4675,39,2357.0
qpeexact_indep_qiskit_39,4,64,4714,0,4656,19,1178.5
qpeexact_indep_qiskit_39,8,65,4714,0,4646,9,589.25
qpeexact_indep_qiskit_39,16,60,4714,0,4641,4,294.625
portfoliovqe_indep_qiskit_16,2,8,2256,0,2240,16,1128.0
portfoliovqe_indep_qiskit_16,4,12,2256,0,2232,8,564.0
portfoliovqe_indep_qiskit_16,8,14,2256,0,2228,4,282.0
portfoliovqe_indep_qiskit_16,16,15,2256,0,2226,2,141.0
twolocalrandom_indep_qiskit_71,2,105,45156,0,45085,71,22578.0
twolocalrandom_indep_qiskit_71,4,120,45156,0,45050,35,11289.0
twolocalrandom_indep_qiskit_71,8,125,45156,0,45032,17,5644.5
twolocalrandom_indep_qiskit_71,16,122,45156,0,45023,8,2822.25
twolocalrandom_indep_qiskit_59,2,87,31152,0,31093,59,15576.0
twolocalrandom_indep_qiskit_59,4,99,31152,0,31064,29,7788.0
twolocalrandom_indep_qiskit_59,8,103,31152,0,31049,14,3894.0
twolocalrandom_indep_qiskit_59,16,98,31152,0,31042,7,1947.0
qpeexact_indep_qiskit_11,2,15,402,0,391,11,201.0
qpeexact_indep_qiskit_11,4,15,402,0,386,5,100.5
qpeexact_indep_qiskit_11,8,13,402,0,383,2,50.25
qpeexact_indep_qiskit_11,16,10,402,0,382,0,25.125
qpeexact_indep_qiskit_105,2,156,33490,0,33385,105,16745.0
qpeexact_indep_qiskit_105,4,180,33490,0,33333,52,8372.5
qpeexact_indep_qiskit_105,8,189,33490,0,33307,26,4186.25
qpeexact_indep_qiskit_105,16,187,33490,0,33294,13,2093.125
su2random_indep_qiskit_111,2,165,110556,0,110445,111,55278.0
su2random_indep_qiskit_111,4,190,110556,0,110390,55,27639.0
su2random_indep_qiskit_111,8,200,110556,0,110362,27,13819.5
su2random_indep_qiskit_111,16,199,110556,0,110348,13,6909.75
qpeexact_indep_qiskit_111,2,165,37402,0,37291,111,18701.0
qpeexact_indep_qiskit_111,4,190,37402,0,37236,55,9350.5
qpeexact_indep_qiskit_111,8,200,37402,0,37208,27,4675.25
qpeexact_indep_qiskit_111,16,199,37402,0,37194,13,2337.625
su2random_indep_qiskit_105,2,156,98910,0,98805,105,49455.0
su2random_indep_qiskit_105,4,180,98910,0,98753,52,24727.5
su2random_indep_qiskit_105,8,189,98910,0,98727,26,12363.75
su2random_indep_qiskit_105,16,187,98910,0,98714,13,6181.875
su2random_indep_qiskit_3,2,3,72,0,69,3,36.0
su2random_indep_qiskit_3,4,2,72,0,68,0,18.0
su2random_indep_qiskit_3,8,2,72,0,68,0,9.0
su2random_indep_qiskit_3,16,2,72,0,68,0,4.5
qft_indep_qiskit_26,2,255,2106,0,1515,591,1053.0
qft_indep_qiskit_26,4,343,2106,0,1307,205,526.5
qft_indep_qiskit_26,8,267,2106,0,1212,86,263.25
qft_indep_qiskit_26,16,160,2106,0,1183,2,131.625
pricingput_indep_qiskit_5,2,6,170,0,165,5,85.0
pricingput_indep_qiskit_5,4,5,170,0,163,2,42.5
pricingput_indep_qiskit_5,8,4,170,0,162,0,21.25
pricingput_indep_qiskit_5,16,4,170,0,162,0,10.625
ae_indep_qiskit_6,2,3,153,0,147,6,76.5
ae_indep_qiskit_6,4,7,153,0,144,3,38.25
ae_indep_qiskit_6,8,5,153,0,143,0,19.125
ae_indep_qiskit_6,16,5,153,0,143,0,9.5625
qft_indep_qiskit_32,2,474,3168,0,2196,972,1584.0
qft_indep_qiskit_32,4,726,3168,0,1809,384,792.0
qft_indep_qiskit_32,8,653,3168,0,1625,175,396.0
qft_indep_qiskit_32,16,390,3168,0,1553,13,198.0
qftentangled_indep_qiskit_34,2,578,3769,0,2447,1322,1884.5
qftentangled_indep_qiskit_34,4,837,3769,0,1989,455,942.25
qftentangled_indep_qiskit_34,8,750,3769,0,1769,211,471.125
qftentangled_indep_qiskit_34,16,506,3769,0,1680,19,235.5625
qftentangled_indep_qiskit_20,2,106,1375,0,942,433,687.5
qftentangled_indep_qiskit_20,4,137,1375,0,858,81,343.75
qftentangled_indep_qiskit_20,8,86,1375,0,825,24,171.875
qftentangled_indep_qiskit_20,16,72,1375,0,822,1,85.9375
ghz_indep_qiskit_12,2,6,91,0,76,15,45.5
ghz_indep_qiskit_12,4,9,91,0,73,3,22.75
ghz_indep_qiskit_12,8,10,91,0,72,1,11.375
ghz_indep_qiskit_12,16,12,91,0,31,0,5.6875
qpeinexact_indep_qiskit_57,2,84,9970,0,9913,57,4985.0
qpeinexact_indep_qiskit_57,4,96,9970,0,9885,28,2492.5
qpeinexact_indep_qiskit_57,8,99,9970,0,9871,14,1246.25
qpeinexact_indep_qiskit_57,16,94,9970,0,9864,7,623.125
qpeinexact_indep_qiskit_43,2,63,5714,0,5671,43,2857.0
qpeinexact_indep_qiskit_43,4,71,5714,0,5650,21,1428.5
qpeinexact_indep_qiskit_43,8,73,5714,0,5639,10,714.25
qpeinexact_indep_qiskit_43,16,67,5714,0,5634,5,357.125
random_indep_qiskit_126,2,1502,139887,0,137768,2119,69943.5
random_indep_qiskit_126,4,1873,139887,0,136710,935,34971.75
random_indep_qiskit_126,8,1353,139887,0,136244,198,17485.875
random_indep_qiskit_126,16,1158,139887,0,136120,67,8742.9375
qft_indep_qiskit_126,2,797,48006,0,45775,2231,24003.0
qft_indep_qiskit_126,4,1192,48006,0,45217,555,12001.5
qft_indep_qiskit_126,8,1093,48006,0,44947,261,6000.75
qft_indep_qiskit_126,16,817,48006,0,44834,33,3000.375
wstate_indep_qiskit_26,2,88,403,0,260,143,201.5
wstate_indep_qiskit_26,4,141,403,0,193,67,100.75
wstate_indep_qiskit_26,8,131,403,0,160,33,50.375
wstate_indep_qiskit_26,16,54,403,0,144,3,25.1875
graphstate_indep_qiskit_66,2,131,594,0,308,286,297.0
graphstate_indep_qiskit_66,4,249,594,0,170,120,148.5
graphstate_indep_qiskit_66,8,299,594,0,102,52,74.25
graphstate_indep_qiskit_66,16,232,594,0,85,21,37.125
wstate_indep_qiskit_32,2,129,499,0,308,191,249.5
wstate_indep_qiskit_32,4,172,499,0,217,91,124.75
wstate_indep_qiskit_32,8,185,499,0,172,45,62.375
wstate_indep_qiskit_32,16,117,499,0,150,9,31.1875
graphstate_indep_qiskit_72,2,130,648,0,334,314,324.0
graphstate_indep_qiskit_72,4,241,648,0,185,128,162.0
graphstate_indep_qiskit_72,8,258,648,0,111,53,81.0
graphstate_indep_qiskit_72,16,262,648,0,80,22,40.5
qpeinexact_indep_qiskit_94,2,47,26876,0,26782,94,13438.0
qpeinexact_indep_qiskit_94,4,161,26876,0,26735,47,6719.0
qpeinexact_indep_qiskit_94,8,168,26876,0,26712,23,3359.5
qpeinexact_indep_qiskit_94,16,166,26876,0,26700,11,1679.75
ghz_indep_qiskit_110,2,67,875,0,783,92,437.5
ghz_indep_qiskit_110,4,109,875,0,738,45,218.75
ghz_indep_qiskit_110,8,108,875,0,716,22,109.375
ghz_indep_qiskit_110,16,218,875,0,451,18,54.6875
graphstate_indep_qiskit_99,2,281,891,0,446,445,445.5
graphstate_indep_qiskit_99,4,523,891,0,232,196,222.75
graphstate_indep_qiskit_99,8,397,891,0,132,90,111.375
graphstate_indep_qiskit_99,16,420,891,0,112,33,55.6875
qnn_indep_qiskit_16,2,8,3306,0,3290,16,1653.0
qnn_indep_qiskit_16,4,12,3306,0,3282,8,826.5
qnn_indep_qiskit_16,8,14,3306,0,3278,4,413.25
qnn_indep_qiskit_16,16,15,3306,0,3276,2,206.625
ghz_indep_qiskit_104,2,55,827,0,759,68,413.5
ghz_indep_qiskit_104,4,78,827,0,726,33,206.75
ghz_indep_qiskit_104,8,91,827,0,713,13,103.375
ghz_indep_qiskit_104,16,202,827,0,428,16,51.6875
qpeinexact_indep_qiskit_80,2,40,19512,0,19432,80,9756.0
qpeinexact_indep_qiskit_80,4,60,19512,0,19392,40,4878.0
qpeinexact_indep_qiskit_80,8,70,19512,0,19372,20,2439.0
qpeinexact_indep_qiskit_80,16,75,19512,0,19362,10,1219.5
qnn_indep_qiskit_28,2,14,10158,0,10130,28,5079.0
qnn_indep_qiskit_28,4,21,10158,0,10116,14,2539.5
qnn_indep_qiskit_28,8,45,10158,0,10109,7,1269.75
qnn_indep_qiskit_28,16,38,10158,0,10106,3,634.875
ghz_indep_qiskit_112,2,73,891,0,791,100,445.5
ghz_indep_qiskit_112,4,121,891,0,742,49,222.75
ghz_indep_qiskit_112,8,120,891,0,718,24,111.375
ghz_indep_qiskit_112,16,222,891,0,457,19,55.6875
qpeinexact_indep_qiskit_96,2,48,28024,0,27928,96,14012.0
qpeinexact_indep_qiskit_96,4,72,28024,0,27880,48,7006.0
qpeinexact_indep_qiskit_96,8,84,28024,0,27856,24,3503.0
qpeinexact_indep_qiskit_96,16,90,28024,0,27844,12,1751.5
qpeinexact_indep_qiskit_82,2,41,20492,0,20410,82,10246.0
qpeinexact_indep_qiskit_82,4,140,20492,0,20369,41,5123.0
qpeinexact_indep_qiskit_82,8,146,20492,0,20349,20,2561.5
qpeinexact_indep_qiskit_82,16,143,20492,0,20339,10,1280.75
ghz_indep_qiskit_106,2,59,843,0,767,76,421.5
ghz_indep_qiskit_106,4,89,843,0,730,37,210.75
ghz_indep_qiskit_106,8,92,843,0,714,13,105.375
ghz_indep_qiskit_106,16,205,843,0,435,17,52.6875
qnn_indep_qiskit_14,2,7,2528,0,2514,14,1264.0
qnn_indep_qiskit_14,4,21,2528,0,2507,7,632.0
qnn_indep_qiskit_14,8,18,2528,0,2504,3,316.0
qnn_indep_qiskit_14,16,13,2528,0,2502,0,158.0
graphstate_indep_qiskit_64,2,114,576,0,292,284,288.0
graphstate_indep_qiskit_64,4,135,576,0,197,100,144.0
graphstate_indep_qiskit_64,8,140,576,0,139,41,72.0
graphstate_indep_qiskit_64,16,130,576,0,114,16,36.0
wstate_indep_qiskit_24,2,75,371,0,244,127,185.5
wstate_indep_qiskit_24,4,102,371,0,185,59,92.75
wstate_indep_qiskit_24,8,90,371,0,156,29,46.375
wstate_indep_qiskit_24,16,44,371,0,143,3,23.1875
qpeinexact_indep_qiskit_69,2,102,14554,0,14485,69,7277.0
qpeinexact_indep_qiskit_69,4,117,14554,0,14451,34,3638.5
qpeinexact_indep_qiskit_69,8,121,14554,0,14434,17,1819.25
qpeinexact_indep_qiskit_69,16,118,14554,0,14425,8,909.625
qft_indep_qiskit_124,2,702,46500,0,44432,2068,23250.0
qft_indep_qiskit_124,4,991,46500,0,43951,478,11625.0
qft_indep_qiskit_124,8,917,46500,0,43720,222,5812.5
qft_indep_qiskit_124,16,681,46500,0,43626,25,2906.25
random_indep_qiskit_124,2,1293,133273,0,130215,3058,66636.5
random_indep_qiskit_124,4,1585,133273,0,129520,647,33318.25
random_indep_qiskit_124,8,1476,133273,0,129184,217,16659.125
random_indep_qiskit_124,16,1157,133273,0,129037,70,8329.5625
random_indep_qiskit_130,2,1138,148136,0,146161,1975,74068.0
random_indep_qiskit_130,4,1635,148136,0,145490,607,37034.0
random_indep_qiskit_130,8,1589,148136,0,145116,234,18517.0
random_indep_qiskit_130,16,1156,148136,0,144955,72,9258.5
qft_indep_qiskit_130,2,1017,51090,0,48497,2593,25545.0
qft_indep_qiskit_130,4,1555,51090,0,47766,728,12772.5
qft_indep_qiskit_130,8,1533,51090,0,47409,347,6386.25
qft_indep_qiskit_130,16,1112,51090,0,47255,54,3193.125
graphstate_indep_qiskit_70,2,131,630,0,322,308,315.0
graphstate_indep_qiskit_70,4,296,630,0,172,137,157.5
graphstate_indep_qiskit_70,8,283,630,0,103,53,78.75
graphstate_indep_qiskit_70,16,286,630,0,74,23,39.375
wstate_indep_qiskit_30,2,114,467,0,292,175,233.5
wstate_indep_qiskit_30,4,180,467,0,209,83,116.75
wstate_indep_qiskit_30,8,182,467,0,168,41,58.375
wstate_indep_qiskit_30,16,107,467,0,148,7,29.1875
graphstate_indep_qiskit_58,2,97,522,0,262,260,261.0
graphstate_indep_qiskit_58,4,238,522,0,161,96,130.5
graphstate_indep_qiskit_58,8,230,522,0,102,37,65.25
graphstate_indep_qiskit_58,16,170,522,0,78,13,32.625
wstate_indep_qiskit_18,2,40,275,0,196,79,137.5
wstate_indep_qiskit_18,4,64,275,0,161,35,68.75
wstate_indep_qiskit_18,8,33,275,0,145,11,34.375
wstate_indep_qiskit_18,16,26,275,0,143,2,17.1875
random_indep_qiskit_118,2,1216,121281,0,119394,1887,60640.5
random_indep_qiskit_118,4,1333,121281,0,118625,584,30320.25
random_indep_qiskit_118,8,1262,121281,0,118344,190,15160.125
random_indep_qiskit_118,16,1039,121281,0,118225,64,7580.0625
qpeinexact_indep_qiskit_55,2,81,9290,0,9235,55,4645.0
qpeinexact_indep_qiskit_55,4,92,9290,0,9208,27,2322.5
qpeinexact_indep_qiskit_55,8,95,9290,0,9194,13,1161.25
qpeinexact_indep_qiskit_55,16,91,9290,0,9187,6,580.625
qft_indep_qiskit_118,2,455,42126,0,40475,1651,21063.0
qft_indep_qiskit_118,4,630,42126,0,40191,281,10531.5
qft_indep_qiskit_118,8,539,42126,0,40058,124,5265.75
qft_indep_qiskit_118,16,390,42126,0,40010,10,2632.875
qpeinexact_indep_qiskit_41,2,60,5202,0,5161,41,2601.0
qpeinexact_indep_qiskit_41,4,68,5202,0,5141,20,1300.5
qpeinexact_indep_qiskit_41,8,69,5202,0,5131,10,650.25
qpeinexact_indep_qiskit_41,16,63,5202,0,5126,5,325.125
ghz_indep_qiskit_10,2,23,75,0,38,37,37.5
ghz_indep_qiskit_10,4,30,75,0,20,18,18.75
ghz_indep_qiskit_10,8,14,75,0,11,9,9.375
ghz_indep_qiskit_10,16,9,75,0,9,0,4.6875
ghz_indep_qiskit_38,2,68,299,0,180,119,149.5
ghz_indep_qiskit_38,4,125,299,0,122,58,74.75
ghz_indep_qiskit_38,8,136,299,0,93,29,37.375
ghz_indep_qiskit_38,16,101,299,0,79,8,18.6875
qftentangled_indep_qiskit_36,2,672,4207,0,2710,1497,2103.5
qftentangled_indep_qiskit_36,4,1039,4207,0,2174,533,1051.75
qftentangled_indep_qiskit_36,8,925,4207,0,1915,250,525.875
qftentangled_indep_qiskit_36,16,642,4207,0,1808,28,262.9375
qftentangled_indep_qiskit_22,2,152,1645,0,1121,524,822.5
qftentangled_indep_qiskit_22,4,183,1645,0,1002,116,411.25
qftentangled_indep_qiskit_22,8,137,1645,0,951,41,205.625
qftentangled_indep_qiskit_22,16,95,1645,0,942,1,102.8125
ae_indep_qiskit_4,2,2,75,0,71,4,37.5
ae_indep_qiskit_4,4,3,75,0,69,2,18.75
ae_indep_qiskit_4,8,3,75,0,69,0,9.375
ae_indep_qiskit_4,16,3,75,0,69,0,4.6875
pricingput_indep_qiskit_7,2,7,318,0,299,19,159.0
pricingput_indep_qiskit_7,4,7,318,0,296,3,79.5
pricingput_indep_qiskit_7,8,7,318,0,295,0,39.75
pricingput_indep_qiskit_7,16,7,318,0,295,0,19.875
qft_indep_qiskit_24,2,196,1800,0,1312,488,900.0
qft_indep_qiskit_24,4,277,1800,0,1151,158,450.0
qft_indep_qiskit_24,8,211,1800,0,1080,62,225.0
qft_indep_qiskit_24,16,122,1800,0,1062,1,112.5
qft_indep_qiskit_30,2,395,2790,0,1957,833,1395.0
qft_indep_qiskit_30,4,560,2790,0,1636,318,697.5
qft_indep_qiskit_30,8,501,2790,0,1484,142,348.75
qft_indep_qiskit_30,16,293,2790,0,1428,8,174.375
qft_indep_qiskit_18,2,69,1026,0,775,251,513.0
qft_indep_qiskit_18,4,74,1026,0,721,51,256.5
qft_indep_qiskit_18,8,53,1026,0,703,9,128.25
qft_indep_qiskit_18,16,53,1026,0,702,1,64.125
twolocalrandom_indep_qiskit_98,2,49,86142,0,86044,98,43071.0
twolocalrandom_indep_qiskit_98,4,168,86142,0,85995,49,21535.5
twolocalrandom_indep_qiskit_98,8,176,86142,0,85971,24,10767.75
twolocalrandom_indep_qiskit_98,16,174,86142,0,85959,12,5383.875
dj_indep_qiskit_8,2,4,72,0,64,8,36.0
dj_indep_qiskit_8,4,6,72,0,60,4,18.0
dj_indep_qiskit_8,8,7,72,0,58,2,9.0
dj_indep_qiskit_8,16,9,72,0,27,0,4.5
su2random_indep_qiskit_113,2,168,114582,0,114469,113,57291.0
su2random_indep_qiskit_113,4,194,114582,0,114413,56,28645.5
su2random_indep_qiskit_113,8,204,114582,0,114385,28,14322.75
su2random_indep_qiskit_113,16,203,114582,0,114371,14,7161.375
qpeexact_indep_qiskit_107,2,159,34770,0,34663,107,17385.0
qpeexact_indep_qiskit_107,4,183,34770,0,34610,53,8692.5
qpeexact_indep_qiskit_107,8,193,34770,0,34583,26,4346.25
qpeexact_indep_qiskit_107,16,191,34770,0,34570,13,2173.125
su2random_indep_qiskit_107,2,159,102720,0,102613,107,51360.0
su2random_indep_qiskit_107,4,183,102720,0,102560,53,25680.0
su2random_indep_qiskit_107,8,193,102720,0,102533,26,12840.0
su2random_indep_qiskit_107,16,191,102720,0,102520,13,6420.0
qpeexact_indep_qiskit_113,2,168,38754,0,38641,113,19377.0
qpeexact_indep_qiskit_113,4,194,38754,0,38585,56,9688.5
qpeexact_indep_qiskit_113,8,204,38754,0,38557,28,4844.25
