circuit,overhead,cut_cost,num_qubits,num_nodes,num_hyperedges,k,cap
ghz_indep_qiskit_64,1.3,246,507,0,0,4,164
ghz_indep_qiskit_64,1.5,246,507,0,0,4,190
ghz_indep_qiskit_64,2.0,246,507,0,0,4,253
graphstate_indep_qiskit_121,1.0,669,1089,0,0,4,272
graphstate_indep_qiskit_121,1.1,669,1089,0,0,4,299
graphstate_indep_qiskit_121,1.2,669,1089,0,0,4,326
graphstate_indep_qiskit_121,1.3,669,1089,0,0,4,353
graphstate_indep_qiskit_121,1.5,669,1089,0,0,4,408
graphstate_indep_qiskit_121,2.0,669,1089,0,0,4,544
qaoa_indep_qiskit_8,1.0,9,136,0,0,4,34
qaoa_indep_qiskit_8,1.1,9,136,0,0,4,37
qaoa_indep_qiskit_8,1.2,9,136,0,0,4,40
qaoa_indep_qiskit_8,1.3,9,136,0,0,4,44
qaoa_indep_qiskit_8,1.5,9,136,0,0,4,51
qaoa_indep_qiskit_8,2.0,9,136,0,0,4,68
dj_indep_qiskit_120,1.0,90,1192,0,0,4,298
dj_indep_qiskit_120,1.1,90,1192,0,0,4,327
dj_indep_qiskit_120,1.2,90,1192,0,0,4,357
dj_indep_qiskit_120,1.3,90,1192,0,0,4,387
dj_indep_qiskit_120,1.5,90,1192,0,0,4,447
dj_indep_qiskit_120,2.0,90,1192,0,0,4,596
qft_indep_qiskit_87,1.0,9773,22965,0,0,4,5741
qft_indep_qiskit_87,1.1,9773,22965,0,0,4,6315
qft_indep_qiskit_87,1.2,9773,22965,0,0,4,6889
qft_indep_qiskit_87,1.3,9773,22965,0,0,4,7463
qft_indep_qiskit_87,1.5,9773,22965,0,0,4,8611
qft_indep_qiskit_87,2.0,9773,22965,0,0,4,11482
graphstate_indep_qiskit_109,1.0,501,981,0,0,4,245
graphstate_indep_qiskit_109,1.1,501,981,0,0,4,269
graphstate_indep_qiskit_109,1.2,501,981,0,0,4,294
graphstate_indep_qiskit_109,1.3,501,981,0,0,4,318
graphstate_indep_qiskit_109,1.5,501,981,0,0,4,367
graphstate_indep_qiskit_109,2.0,501,981,0,0,4,490
qftentangled_indep_qiskit_42,1.0,1553,5665,0,0,4,1416
qftentangled_indep_qiskit_42,1.1,1553,5665,0,0,4,1557
qftentangled_indep_qiskit_42,1.2,1553,5665,0,0,4,1699
qftentangled_indep_qiskit_42,1.3,1553,5665,0,0,4,1841
qftentangled_indep_qiskit_42,1.5,1553,5665,0,0,4,2124
qftentangled_indep_qiskit_42,2.0,1553,5665,0,0,4,2832
dj_indep_qiskit_108,1.0,81,1072,0,0,4,268
dj_indep_qiskit_108,1.1,81,1072,0,0,4,294
dj_indep_qiskit_108,1.2,81,1072,0,0,4,321
dj_indep_qiskit_108,1.3,81,1072,0,0,4,348
dj_indep_qiskit_108,1.5,81,1072,0,0,4,402
dj_indep_qiskit_108,2.0,81,1072,0,0,4,536
qnn_indep_qiskit_122,1.0,210,193364,0,0,4,48341
qnn_indep_qiskit_122,1.1,210,193364,0,0,4,53175
qnn_indep_qiskit_122,1.2,210,193364,0,0,4,58009
qnn_indep_qiskit_122,1.3,210,193364,0,0,4,62843
qnn_indep_qiskit_122,1.5,210,193364,0,0,4,72511
qnn_indep_qiskit_122,2.0,210,193364,0,0,4,96682
ghz_indep_qiskit_58,1.0,218,459,0,0,4,114
ghz_indep_qiskit_58,1.1,218,459,0,0,4,126
ghz_indep_qiskit_58,1.2,218,459,0,0,4,137
ghz_indep_qiskit_58,1.3,218,459,0,0,4,149
ghz_indep_qiskit_58,1.5,218,459,0,0,4,172
ghz_indep_qiskit_58,2.0,218,459,0,0,4,229
grover-v-chain_indep_qiskit_5,1.0,11,642,0,0,4,160
grover-v-chain_indep_qiskit_5,1.1,11,642,0,0,4,176
grover-v-chain_indep_qiskit_5,1.2,11,642,0,0,4,192
grover-v-chain_indep_qiskit_5,1.3,11,642,0,0,4,208
grover-v-chain_indep_qiskit_5,1.5,11,642,0,0,4,240
grover-v-chain_indep_qiskit_5,2.0,11,642,0,0,4,321
qftentangled_indep_qiskit_56,1.0,3430,9907,0,0,4,2476
qftentangled_indep_qiskit_56,1.1,3430,9907,0,0,4,2724
qftentangled_indep_qiskit_56,1.2,3430,9907,0,0,4,2972
qftentangled_indep_qiskit_56,1.3,3430,9907,0,0,4,3219
qftentangled_indep_qiskit_56,1.5,3430,9907,0,0,4,3715
qftentangled_indep_qiskit_56,2.0,3430,9907,0,0,4,4953
qft_indep_qiskit_50,1.0,2484,7650,0,0,4,1912
qft_indep_qiskit_50,1.1,2484,7650,0,0,4,2103
qft_indep_qiskit_50,1.2,2484,7650,0,0,4,2295
qft_indep_qiskit_50,1.3,2484,7650,0,0,4,2486
qft_indep_qiskit_50,1.5,2484,7650,0,0,4,2868
qft_indep_qiskit_50,2.0,2484,7650,0,0,4,3825
qft_indep_qiskit_44,1.0,1818,5940,0,0,4,1485
qft_indep_qiskit_44,1.1,1818,5940,0,0,4,1633
qft_indep_qiskit_44,1.2,1818,5940,0,0,4,1782
qft_indep_qiskit_44,1.3,1818,5940,0,0,4,1930
qft_indep_qiskit_44,1.5,1818,5940,0,0,4,2227
qft_indep_qiskit_44,2.0,1818,5940,0,0,4,2970
qftentangled_indep_qiskit_126,1.0,1197,48757,0,0,4,12189
qftentangled_indep_qiskit_126,1.1,1197,48757,0,0,4,13408
qftentangled_indep_qiskit_126,1.2,1197,48757,0,0,4,14627
qftentangled_indep_qiskit_126,1.3,1197,48757,0,0,4,15846
qftentangled_indep_qiskit_126,1.5,1197,48757,0,0,4,18283
qftentangled_indep_qiskit_126,2.0,1197,48757,0,0,4,24378
qftentangled_indep_qiskit_81,1.0,8388,20404,0,0,4,5101
qftentangled_indep_qiskit_81,1.1,8388,20404,0,0,4,5611
qftentangled_indep_qiskit_81,1.2,8388,20404,0,0,4,6121
qftentangled_indep_qiskit_81,1.3,8388,20404,0,0,4,6631
qftentangled_indep_qiskit_81,1.5,8388,20404,0,0,4,7651
qftentangled_indep_qiskit_81,2.0,8388,20404,0,0,4,10202
qftentangled_indep_qiskit_95,1.0,11996,27922,0,0,4,6980
qftentangled_indep_qiskit_95,1.1,11996,27922,0,0,4,7678
qftentangled_indep_qiskit_95,1.2,11996,27922,0,0,4,8376
qftentangled_indep_qiskit_95,1.3,11996,27922,0,0,4,9074
qftentangled_indep_qiskit_95,1.5,11996,27922,0,0,4,10470
qftentangled_indep_qiskit_95,2.0,11996,27922,0,0,4,13961
qft_indep_qiskit_78,1.0,7534,18486,0,0,4,4621
qft_indep_qiskit_78,1.1,7534,18486,0,0,4,5083
qft_indep_qiskit_78,1.2,7534,18486,0,0,4,5545
qft_indep_qiskit_78,1.3,7534,18486,0,0,4,6007
qft_indep_qiskit_78,1.5,7534,18486,0,0,4,6932
qft_indep_qiskit_78,2.0,7534,18486,0,0,4,9243
pricingcall_indep_qiskit_11,1.0,31,654,0,0,4,163
pricingcall_indep_qiskit_11,1.1,31,654,0,0,4,179
pricingcall_indep_qiskit_11,1.2,31,654,0,0,4,196
pricingcall_indep_qiskit_11,1.3,31,654,0,0,4,212
pricingcall_indep_qiskit_11,1.5,31,654,0,0,4,245
pricingcall_indep_qiskit_11,2.0,31,654,0,0,4,327
wstate_indep_qiskit_121,1.0,347,1923,0,0,4,480
wstate_indep_qiskit_121,1.1,347,1923,0,0,4,528
wstate_indep_qiskit_121,1.2,347,1923,0,0,4,576
wstate_indep_qiskit_121,1.3,347,1923,0,0,4,624
wstate_indep_qiskit_121,1.5,347,1923,0,0,4,721
wstate_indep_qiskit_121,2.0,347,1923,0,0,4,961
qpeexact_indep_qiskit_98,1.0,168,29196,0,0,4,7299
qpeexact_indep_qiskit_98,1.1,168,29196,0,0,4,8028
qpeexact_indep_qiskit_98,1.2,168,29196,0,0,4,8758
qpeexact_indep_qiskit_98,1.3,168,29196,0,0,4,9488
qpeexact_indep_qiskit_98,1.5,168,29196,0,0,4,10948
qpeexact_indep_qiskit_98,2.0,168,29196,0,0,4,14598
qpeexact_indep_qiskit_6,1.0,7,118,0,0,4,29
qpeexact_indep_qiskit_6,1.1,7,118,0,0,4,32
qpeexact_indep_qiskit_6,1.2,7,118,0,0,4,35
qpeexact_indep_qiskit_6,1.3,7,118,0,0,4,38
qpeexact_indep_qiskit_6,1.5,7,118,0,0,4,44
qpeexact_indep_qiskit_6,2.0,7,118,0,0,4,59
wstate_indep_qiskit_109,1.0,232,1731,0,0,4,432
wstate_indep_qiskit_109,1.1,232,1731,0,0,4,476
wstate_indep_qiskit_109,1.2,232,1731,0,0,4,519
wstate_indep_qiskit_109,1.3,232,1731,0,0,4,562
wstate_indep_qiskit_109,1.5,232,1731,0,0,4,649
wstate_indep_qiskit_109,2.0,232,1731,0,0,4,865
random_indep_qiskit_2,1.0,1,45,0,0,4,11
random_indep_qiskit_2,1.1,1,45,0,0,4,12
random_indep_qiskit_2,1.2,1,45,0,0,4,13
random_indep_qiskit_2,1.3,1,45,0,0,4,14
random_indep_qiskit_2,1.5,1,45,0,0,4,16
random_indep_qiskit_2,2.0,1,45,0,0,4,22
qpeexact_indep_qiskit_73,1.0,124,16274,0,0,4,4068
qpeexact_indep_qiskit_73,1.1,124,16274,0,0,4,4475
qpeexact_indep_qiskit_73,1.2,124,16274,0,0,4,4882
qpeexact_indep_qiskit_73,1.3,124,16274,0,0,4,5289
qpeexact_indep_qiskit_73,1.5,124,16274,0,0,4,6102
qpeexact_indep_qiskit_73,2.0,124,16274,0,0,4,8137
twolocalrandom_indep_qiskit_125,1.0,215,140250,0,0,4,35062
twolocalrandom_indep_qiskit_125,1.1,215,140250,0,0,4,38568
twolocalrandom_indep_qiskit_125,1.2,215,140250,0,0,4,42075
twolocalrandom_indep_qiskit_125,1.3,215,140250,0,0,4,45581
twolocalrandom_indep_qiskit_125,1.5,215,140250,0,0,4,52593
twolocalrandom_indep_qiskit_125,2.0,215,140250,0,0,4,70125
qpeexact_indep_qiskit_67,1.0,113,13730,0,0,4,3432
qpeexact_indep_qiskit_67,1.1,113,13730,0,0,4,3775
qpeexact_indep_qiskit_67,1.2,113,13730,0,0,4,4119
qpeexact_indep_qiskit_67,1.3,113,13730,0,0,4,4462
qpeexact_indep_qiskit_67,1.5,113,13730,0,0,4,5148
qpeexact_indep_qiskit_67,2.0,113,13730,0,0,4,6865
twolocalrandom_indep_qiskit_13,1.0,19,1482,0,0,4,370
twolocalrandom_indep_qiskit_13,1.1,19,1482,0,0,4,407
twolocalrandom_indep_qiskit_13,1.2,19,1482,0,0,4,444
twolocalrandom_indep_qiskit_13,1.3,19,1482,0,0,4,481
twolocalrandom_indep_qiskit_13,1.5,19,1482,0,0,4,555
twolocalrandom_indep_qiskit_13,2.0,19,1482,0,0,4,741
portfoliovqe_indep_qiskit_5,1.0,5,210,0,0,4,52
portfoliovqe_indep_qiskit_5,1.1,5,210,0,0,4,57
portfoliovqe_indep_qiskit_5,1.2,5,210,0,0,4,63
portfoliovqe_indep_qiskit_5,1.3,5,210,0,0,4,68
portfoliovqe_indep_qiskit_5,1.5,5,210,0,0,4,78
portfoliovqe_indep_qiskit_5,2.0,5,210,0,0,4,105
grover-v-chain_indep_qiskit_15,1.0,2064,106477,0,0,4,26619
grover-v-chain_indep_qiskit_15,1.1,2064,106477,0,0,4,29281
grover-v-chain_indep_qiskit_15,1.2,2064,106477,0,0,4,31943
grover-v-chain_indep_qiskit_15,1.3,2064,106477,0,0,4,34605
grover-v-chain_indep_qiskit_15,1.5,2064,106477,0,0,4,39928
grover-v-chain_indep_qiskit_15,2.0,2064,106477,0,0,4,53238
twolocalrandom_indep_qiskit_119,1.0,204,127092,0,0,4,31773
twolocalrandom_indep_qiskit_119,1.1,204,127092,0,0,4,34950
twolocalrandom_indep_qiskit_119,1.2,204,127092,0,0,4,38127
twolocalrandom_indep_qiskit_119,1.3,204,127092,0,0,4,41304
twolocalrandom_indep_qiskit_119,1.5,204,127092,0,0,4,47659
twolocalrandom_indep_qiskit_119,2.0,204,127092,0,0,4,63546
ae_indep_qiskit_103,1.0,176,32745,0,0,4,8186
ae_indep_qiskit_103,1.1,176,32745,0,0,4,9004
ae_indep_qiskit_103,1.2,176,32745,0,0,4,9823
ae_indep_qiskit_103,1.3,176,32745,0,0,4,10642
ae_indep_qiskit_103,1.5,176,32745,0,0,4,12279
ae_indep_qiskit_103,2.0,176,32745,0,0,4,16372
qnn_indep_qiskit_5,1.0,5,314,0,0,4,78
qnn_indep_qiskit_5,1.1,5,314,0,0,4,86
qnn_indep_qiskit_5,1.2,5,314,0,0,4,94
qnn_indep_qiskit_5,1.3,5,314,0,0,4,102
qnn_indep_qiskit_5,1.5,5,314,0,0,4,117
qnn_indep_qiskit_5,2.0,5,314,0,0,4,157
ae_indep_qiskit_117,1.0,201,42111,0,0,4,10527
ae_indep_qiskit_117,1.1,201,42111,0,0,4,11580
ae_indep_qiskit_117,1.2,201,42111,0,0,4,12633
ae_indep_qiskit_117,1.3,201,42111,0,0,4,13686
ae_indep_qiskit_117,1.5,201,42111,0,0,4,15791
ae_indep_qiskit_117,2.0,201,42111,0,0,4,21055
random_indep_qiskit_96,1.0,1234,79765,0,0,4,19941
random_indep_qiskit_96,1.1,1234,79765,0,0,4,21935
random_indep_qiskit_96,1.2,1234,79765,0,0,4,23929
random_indep_qiskit_96,1.3,1234,79765,0,0,4,25923
random_indep_qiskit_96,1.5,1234,79765,0,0,4,29911
random_indep_qiskit_96,2.0,1234,79765,0,0,4,39882
su2random_indep_qiskit_63,1.0,106,35532,0,0,4,8883
su2random_indep_qiskit_63,1.1,106,35532,0,0,4,9771
su2random_indep_qiskit_63,1.2,106,35532,0,0,4,10659
su2random_indep_qiskit_63,1.3,106,35532,0,0,4,11547
su2random_indep_qiskit_63,1.5,106,35532,0,0,4,13324
su2random_indep_qiskit_63,2.0,106,35532,0,0,4,17766
su2random_indep_qiskit_77,1.0,131,53130,0,0,4,13282
su2random_indep_qiskit_77,1.1,131,53130,0,0,4,14610
su2random_indep_qiskit_77,1.2,131,53130,0,0,4,15939
su2random_indep_qiskit_77,1.3,131,53130,0,0,4,17267
su2random_indep_qiskit_77,1.5,131,53130,0,0,4,19923
su2random_indep_qiskit_77,2.0,131,53130,0,0,4,26565
random_indep_qiskit_82,1.0,840,57717,0,0,4,14429
random_indep_qiskit_82,1.1,840,57717,0,0,4,15872
random_indep_qiskit_82,1.2,840,57717,0,0,4,17315
random_indep_qiskit_82,1.3,840,57717,0,0,4,18758
random_indep_qiskit_82,1.5,840,57717,0,0,4,21643
random_indep_qiskit_82,2.0,840,57717,0,0,4,28858
pricingput_indep_qiskit_17,1.0,715,2524,0,0,4,631
pricingput_indep_qiskit_17,1.1,715,2524,0,0,4,694
pricingput_indep_qiskit_17,1.2,715,2524,0,0,4,757
pricingput_indep_qiskit_17,1.3,715,2524,0,0,4,820
pricingput_indep_qiskit_17,1.5,715,2524,0,0,4,946
pricingput_indep_qiskit_17,2.0,715,2524,0,0,4,1262
random_indep_qiskit_69,1.0,518,41658,0,0,4,10414
random_indep_qiskit_69,1.1,518,41658,0,0,4,11455
random_indep_qiskit_69,1.2,518,41658,0,0,4,12497
random_indep_qiskit_69,1.3,518,41658,0,0,4,13538
random_indep_qiskit_69,1.5,518,41658,0,0,4,15621
random_indep_qiskit_69,2.0,518,41658,0,0,4,20829
qpeinexact_indep_qiskit_104,1.0,78,32856,0,0,4,8214
qpeinexact_indep_qiskit_104,1.1,78,32856,0,0,4,9035
qpeinexact_indep_qiskit_104,1.2,78,32856,0,0,4,9856
qpeinexact_indep_qiskit_104,1.3,78,32856,0,0,4,10678
qpeinexact_indep_qiskit_104,1.5,78,32856,0,0,4,12321
qpeinexact_indep_qiskit_104,2.0,78,32856,0,0,4,16428
realamprandom_indep_qiskit_26,1.0,42,6006,0,0,4,1501
realamprandom_indep_qiskit_26,1.1,42,6006,0,0,4,1651
realamprandom_indep_qiskit_26,1.2,42,6006,0,0,4,1801
realamprandom_indep_qiskit_26,1.3,42,6006,0,0,4,1951
realamprandom_indep_qiskit_26,1.5,42,6006,0,0,4,2252
realamprandom_indep_qiskit_26,2.0,42,6006,0,0,4,3003
ae_indep_qiskit_61,1.0,103,11703,0,0,4,2925
ae_indep_qiskit_61,1.1,103,11703,0,0,4,3218
ae_indep_qiskit_61,1.2,103,11703,0,0,4,3510
ae_indep_qiskit_61,1.3,103,11703,0,0,4,3803
ae_indep_qiskit_61,1.5,103,11703,0,0,4,4388
ae_indep_qiskit_61,2.0,103,11703,0,0,4,5851
dj_indep_qiskit_10,1.0,14,92,0,0,4,23
dj_indep_qiskit_10,1.1,14,92,0,0,4,25
dj_indep_qiskit_10,1.2,14,92,0,0,4,27
dj_indep_qiskit_10,1.3,14,92,0,0,4,29
dj_indep_qiskit_10,1.5,14,92,0,0,4,34
dj_indep_qiskit_10,2.0,14,92,0,0,4,46
ae_indep_qiskit_75,1.0,127,17541,0,0,4,4385
ae_indep_qiskit_75,1.1,127,17541,0,0,4,4823
ae_indep_qiskit_75,1.2,127,17541,0,0,4,5262
ae_indep_qiskit_75,1.3,127,17541,0,0,4,5700
ae_indep_qiskit_75,1.5,127,17541,0,0,4,6577
ae_indep_qiskit_75,2.0,127,17541,0,0,4,8770
realamprandom_indep_qiskit_32,1.0,24,9120,0,0,4,2280
realamprandom_indep_qiskit_32,1.1,24,9120,0,0,4,2508
realamprandom_indep_qiskit_32,1.2,24,9120,0,0,4,2736
realamprandom_indep_qiskit_32,1.3,24,9120,0,0,4,2964
realamprandom_indep_qiskit_32,1.5,24,9120,0,0,4,3420
realamprandom_indep_qiskit_32,2.0,24,9120,0,0,4,4560
su2random_indep_qiskit_88,1.0,66,69432,0,0,4,17358
su2random_indep_qiskit_88,1.1,66,69432,0,0,4,19093
su2random_indep_qiskit_88,1.2,66,69432,0,0,4,20829
su2random_indep_qiskit_88,1.3,66,69432,0,0,4,22565
su2random_indep_qiskit_88,1.5,66,69432,0,0,4,26037
su2random_indep_qiskit_88,2.0,66,69432,0,0,4,34716
realamprandom_indep_qiskit_120,1.0,90,129240,0,0,4,32310
realamprandom_indep_qiskit_120,1.1,90,129240,0,0,4,35541
realamprandom_indep_qiskit_120,1.2,90,129240,0,0,4,38772
realamprandom_indep_qiskit_120,1.3,90,129240,0,0,4,42003
realamprandom_indep_qiskit_120,1.5,90,129240,0,0,4,48465
realamprandom_indep_qiskit_120,2.0,90,129240,0,0,4,64620
qpeinexact_indep_qiskit_110,1.0,189,36732,0,0,4,9183
qpeinexact_indep_qiskit_110,1.1,189,36732,0,0,4,10101
qpeinexact_indep_qiskit_110,1.2,189,36732,0,0,4,11019
qpeinexact_indep_qiskit_110,1.3,189,36732,0,0,4,11937
qpeinexact_indep_qiskit_110,1.5,189,36732,0,0,4,13774
qpeinexact_indep_qiskit_110,2.0,189,36732,0,0,4,18366
realamprandom_indep_qiskit_108,1.0,81,104652,0,0,4,26163
realamprandom_indep_qiskit_108,1.1,81,104652,0,0,4,28779
realamprandom_indep_qiskit_108,1.2,81,104652,0,0,4,31395
realamprandom_indep_qiskit_108,1.3,81,104652,0,0,4,34011
realamprandom_indep_qiskit_108,1.5,81,104652,0,0,4,39244
realamprandom_indep_qiskit_108,2.0,81,104652,0,0,4,52326
random_indep_qiskit_55,1.0,400,26726,0,0,4,6681
random_indep_qiskit_55,1.1,400,26726,0,0,4,7349
random_indep_qiskit_55,1.2,400,26726,0,0,4,8017
random_indep_qiskit_55,1.3,400,26726,0,0,4,8685
random_indep_qiskit_55,1.5,400,26726,0,0,4,10022
random_indep_qiskit_55,2.0,400,26726,0,0,4,13363
ae_indep_qiskit_49,1.0,82,7635,0,0,4,1908
ae_indep_qiskit_49,1.1,82,7635,0,0,4,2099
ae_indep_qiskit_49,1.2,82,7635,0,0,4,2290
ae_indep_qiskit_49,1.3,82,7635,0,0,4,2481
ae_indep_qiskit_49,1.5,82,7635,0,0,4,2863
ae_indep_qiskit_49,2.0,82,7635,0,0,4,3817
dj_indep_qiskit_38,1.0,63,372,0,0,4,93
dj_indep_qiskit_38,1.1,63,372,0,0,4,102
dj_indep_qiskit_38,1.2,63,372,0,0,4,111
dj_indep_qiskit_38,1.3,63,372,0,0,4,120
dj_indep_qiskit_38,1.5,63,372,0,0,4,139
dj_indep_qiskit_38,2.0,63,372,0,0,4,186
random_indep_qiskit_41,1.0,306,13910,0,0,4,3477
random_indep_qiskit_41,1.1,306,13910,0,0,4,3825
random_indep_qiskit_41,1.2,306,13910,0,0,4,4173
random_indep_qiskit_41,1.3,306,13910,0,0,4,4520
random_indep_qiskit_41,1.5,306,13910,0,0,4,5216
random_indep_qiskit_41,2.0,306,13910,0,0,4,6955
dj_indep_qiskit_39,1.0,64,382,0,0,4,95
dj_indep_qiskit_39,1.1,64,382,0,0,4,105
dj_indep_qiskit_39,1.2,64,382,0,0,4,114
dj_indep_qiskit_39,1.3,64,382,0,0,4,124
dj_indep_qiskit_39,1.5,64,382,0,0,4,143
dj_indep_qiskit_39,2.0,64,382,0,0,4,191
ae_indep_qiskit_48,1.0,36,7335,0,0,4,1833
ae_indep_qiskit_48,1.1,36,7335,0,0,4,2017
ae_indep_qiskit_48,1.2,36,7335,0,0,4,2200
ae_indep_qiskit_48,1.3,36,7335,0,0,4,2383
ae_indep_qiskit_48,1.5,36,7335,0,0,4,2750
ae_indep_qiskit_48,2.0,36,7335,0,0,4,3667
random_indep_qiskit_40,1.0,253,13640,0,0,4,3410
random_indep_qiskit_40,1.1,253,13640,0,0,4,3751
random_indep_qiskit_40,1.2,253,13640,0,0,4,4092
random_indep_qiskit_40,1.3,253,13640,0,0,4,4433
random_indep_qiskit_40,1.5,253,13640,0,0,4,5115
random_indep_qiskit_40,2.0,253,13640,0,0,4,6820
random_indep_qiskit_54,1.0,522,25131,0,0,4,6282
random_indep_qiskit_54,1.1,522,25131,0,0,4,6911
random_indep_qiskit_54,1.2,522,25131,0,0,4,7539
random_indep_qiskit_54,1.3,522,25131,0,0,4,8167
random_indep_qiskit_54,1.5,522,25131,0,0,4,9424
random_indep_qiskit_54,2.0,522,25131,0,0,4,12565
realamprandom_indep_qiskit_109,1.0,187,106602,0,0,4,26650
realamprandom_indep_qiskit_109,1.1,187,106602,0,0,4,29315
realamprandom_indep_qiskit_109,1.2,187,106602,0,0,4,31980
realamprandom_indep_qiskit_109,1.3,187,106602,0,0,4,34645
realamprandom_indep_qiskit_109,1.5,187,106602,0,0,4,39975
realamprandom_indep_qiskit_109,2.0,187,106602,0,0,4,53301
su2random_indep_qiskit_89,1.0,152,71022,0,0,4,17755
su2random_indep_qiskit_89,1.1,152,71022,0,0,4,19531
su2random_indep_qiskit_89,1.2,152,71022,0,0,4,21306
su2random_indep_qiskit_89,1.3,152,71022,0,0,4,23082
su2random_indep_qiskit_89,1.5,152,71022,0,0,4,26633
su2random_indep_qiskit_89,2.0,152,71022,0,0,4,35511
realamprandom_indep_qiskit_33,1.0,54,9702,0,0,4,2425
realamprandom_indep_qiskit_33,1.1,54,9702,0,0,4,2668
realamprandom_indep_qiskit_33,1.2,54,9702,0,0,4,2910
realamprandom_indep_qiskit_33,1.3,54,9702,0,0,4,3153
realamprandom_indep_qiskit_33,1.5,54,9702,0,0,4,3638
realamprandom_indep_qiskit_33,2.0,54,9702,0,0,4,4851
ae_indep_qiskit_74,1.0,126,17085,0,0,4,4271
ae_indep_qiskit_74,1.1,126,17085,0,0,4,4698
ae_indep_qiskit_74,1.2,126,17085,0,0,4,5125
ae_indep_qiskit_74,1.3,126,17085,0,0,4,5552
ae_indep_qiskit_74,1.5,126,17085,0,0,4,6406
ae_indep_qiskit_74,2.0,126,17085,0,0,4,8542
qpeinexact_indep_qiskit_111,1.0,190,37402,0,0,4,9350
qpeinexact_indep_qiskit_111,1.1,190,37402,0,0,4,10285
qpeinexact_indep_qiskit_111,1.2,190,37402,0,0,4,11220
qpeinexact_indep_qiskit_111,1.3,190,37402,0,0,4,12155
qpeinexact_indep_qiskit_111,1.5,190,37402,0,0,4,14025
qpeinexact_indep_qiskit_111,2.0,190,37402,0,0,4,18701
realamprandom_indep_qiskit_121,1.0,208,131406,0,0,4,32851
realamprandom_indep_qiskit_121,1.1,208,131406,0,0,4,36136
realamprandom_indep_qiskit_121,1.2,208,131406,0,0,4,39421
realamprandom_indep_qiskit_121,1.3,208,131406,0,0,4,42706
realamprandom_indep_qiskit_121,1.5,208,131406,0,0,4,49277
realamprandom_indep_qiskit_121,2.0,208,131406,0,0,4,65703
qpeinexact_indep_qiskit_105,1.0,180,33490,0,0,4,8372
qpeinexact_indep_qiskit_105,1.1,180,33490,0,0,4,9209
qpeinexact_indep_qiskit_105,1.2,180,33490,0,0,4,10047
qpeinexact_indep_qiskit_105,1.3,180,33490,0,0,4,10884
qpeinexact_indep_qiskit_105,1.5,180,33490,0,0,4,12558
qpeinexact_indep_qiskit_105,2.0,180,33490,0,0,4,16745
random_indep_qiskit_68,1.0,811,40556,0,0,4,10139
random_indep_qiskit_68,1.1,811,40556,0,0,4,11152
random_indep_qiskit_68,1.2,811,40556,0,0,4,12166
random_indep_qiskit_68,1.3,811,40556,0,0,4,13180
random_indep_qiskit_68,1.5,811,40556,0,0,4,15208
random_indep_qiskit_68,2.0,811,40556,0,0,4,20278
dj_indep_qiskit_11,1.0,15,102,0,0,4,25
dj_indep_qiskit_11,1.1,15,102,0,0,4,28
dj_indep_qiskit_11,1.2,15,102,0,0,4,30
dj_indep_qiskit_11,1.3,15,102,0,0,4,33
dj_indep_qiskit_11,1.5,15,102,0,0,4,38
dj_indep_qiskit_11,2.0,15,102,0,0,4,51
ae_indep_qiskit_60,1.0,45,11331,0,0,4,2832
ae_indep_qiskit_60,1.1,45,11331,0,0,4,3116
ae_indep_qiskit_60,1.2,45,11331,0,0,4,3399
ae_indep_qiskit_60,1.3,45,11331,0,0,4,3682
ae_indep_qiskit_60,1.5,45,11331,0,0,4,4249
ae_indep_qiskit_60,2.0,45,11331,0,0,4,5665
realamprandom_indep_qiskit_27,1.0,43,6480,0,0,4,1620
realamprandom_indep_qiskit_27,1.1,43,6480,0,0,4,1782
realamprandom_indep_qiskit_27,1.2,43,6480,0,0,4,1944
realamprandom_indep_qiskit_27,1.3,43,6480,0,0,4,2106
realamprandom_indep_qiskit_27,1.5,43,6480,0,0,4,2430
realamprandom_indep_qiskit_27,2.0,43,6480,0,0,4,3240
su2random_indep_qiskit_76,1.0,57,51756,0,0,4,12939
su2random_indep_qiskit_76,1.1,57,51756,0,0,4,14232
su2random_indep_qiskit_76,1.2,57,51756,0,0,4,15526
su2random_indep_qiskit_76,1.3,57,51756,0,0,4,16820
su2random_indep_qiskit_76,1.5,57,51756,0,0,4,19408
su2random_indep_qiskit_76,2.0,57,51756,0,0,4,25878
random_indep_qiskit_83,1.0,920,60207,0,0,4,15051
random_indep_qiskit_83,1.1,920,60207,0,0,4,16556
random_indep_qiskit_83,1.2,920,60207,0,0,4,18062
random_indep_qiskit_83,1.3,920,60207,0,0,4,19567
random_indep_qiskit_83,1.5,920,60207,0,0,4,22577
random_indep_qiskit_83,2.0,920,60207,0,0,4,30103
qwalk-v-chain_indep_qiskit_11,1.0,16,1445,0,0,4,361
qwalk-v-chain_indep_qiskit_11,1.1,16,1445,0,0,4,397
qwalk-v-chain_indep_qiskit_11,1.2,16,1445,0,0,4,433
qwalk-v-chain_indep_qiskit_11,1.3,16,1445,0,0,4,469
qwalk-v-chain_indep_qiskit_11,1.5,16,1445,0,0,4,541
qwalk-v-chain_indep_qiskit_11,2.0,16,1445,0,0,4,722
random_indep_qiskit_97,1.0,1360,81144,0,0,4,20286
random_indep_qiskit_97,1.1,1360,81144,0,0,4,22314
random_indep_qiskit_97,1.2,1360,81144,0,0,4,24343
